C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;BoxAndWhiskerRenderer;42.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\TickUnits.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;TickUnits;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\block\BlockFrame.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\block;BlockFrame;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls;CategoryURLGenerator;24.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text\TextUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text;TextUtils;22.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls;TimeSeriesURLGenerator;28.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity\EntityCollection.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity;EntityCollection;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\KeyedValues.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;KeyedValues;22.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general\DatasetUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general;DatasetUtils;49.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\DateAxis.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;DateAxis;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing\UIUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing;UIUtils;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time;TimeSeriesDataItem;28.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general\DefaultKeyedValueDataset.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general;DefaultKeyedValueDataset;20.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal\CloneUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal;CloneUtils;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xml\ValueHandler.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xml;ValueHandler;19.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\TimePeriodFormatException.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time;TimePeriodFormatException;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;GanttRenderer;44.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\json\JSONUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\json;JSONUtils;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\TimePeriodValues.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time;TimePeriodValues;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity\TickLabelEntity.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\entity;TickLabelEntity;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\compass\package-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\compass;package-info;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\io\package.html;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\io;package;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;DateTickMarkPosition;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\MovingAverage.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time;MovingAverage;26.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event\ChartChangeEvent.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event;ChartChangeEvent;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\Tick.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;Tick;17.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text\TextAnchor.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\text;TextAnchor;14.0;
